"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000188026.1",0.00165392325717451,0.632528451093557,0.01,0.003,1,"7","ENSG00000188026"
"ENSG00000196092.6",0.00165493220669362,0.430927665246244,0.141,0.103,1,"7","ENSG00000196092"
"ENSG00000136643.2",0.00165561408022121,0.874307996883772,0.03,0.014,1,"7","ENSG00000136643"
"ENSG00000134152.3",0.00166069852937894,0.627170188890608,0.047,0.027,1,"7","ENSG00000134152"
"ENSG00000049449.1",0.00168477313251858,1.17482020405249,0.022,0.01,1,"7","ENSG00000049449"
"ENSG00000174738",0.00169468675777709,0.888822939211372,0.024,0.011,1,"7","ENSG00000174738"
"ENSG00000128654.2",0.00170320914242734,0.457534435334731,0.046,0.026,1,"7","ENSG00000128654"
"ENSG00000120733.3",0.00171479505726966,0.596306854338961,0.052,0.03,1,"7","ENSG00000120733"
"ENSG00000138593.2",0.00171838606258136,0.821439843721333,0.05,0.029,1,"7","ENSG00000138593"
"ENSG00000140968.6",0.00171909545309595,0.264314034689604,0.161,0.119,1,"7","ENSG00000140968"
"ENSG00000112936.4",0.00173962991565805,-3.59899310703025,0.004,0.022,1,"7","ENSG00000112936"
"ENSG00000136240.3",0.00175422532157195,0.727753577683592,0.056,0.034,1,"7","ENSG00000136240"
"ENSG00000130638.3",0.00177122831121861,0.534757486214022,0.096,0.065,1,"7","ENSG00000130638"
"ENSG00000119969.4",0.00177295497937892,0.579174618420496,0.083,0.054,1,"7","ENSG00000119969"
"ENSG00000084092.3",0.00178482762203105,0.557609836699798,0.049,0.028,1,"7","ENSG00000084092"
"ENSG00000160961.1",0.00182180342345458,1.40138073376617,0.015,0.005,1,"7","ENSG00000160961"
"ENSG00000162645.5",0.00184050985099694,-1.04014639749309,0.056,0.089,1,"7","ENSG00000162645"
"ENSG00000107938.2",0.00184450298593334,0.921612030247406,0.043,0.024,1,"7","ENSG00000107938"
"ENSG00000152818.7",0.00184663900820402,-1.15498397873106,0.062,0.096,1,"7","ENSG00000152818"
"ENSG00000144445.4",0.00185849974080086,0.940218273077921,0.025,0.012,1,"7","ENSG00000144445"
"ENSG00000029153",0.0018641824547645,1.78200033157668,0.016,0.006,1,"7","ENSG00000029153"
"ENSG00000067715",0.00188706488509543,1.01877237494642,0.012,0.004,1,"7","ENSG00000067715"
"ENSG00000015532.1",0.00189409223705982,1.33218614816355,0.016,0.006,1,"7","ENSG00000015532"
"ENSG00000107104.5",0.00189776333426304,0.499663079078282,0.061,0.037,1,"7","ENSG00000107104"
"ENSG00000111554.2",0.0019005696501247,0.962002763356103,0.027,0.013,1,"7","ENSG00000111554"
"ENSG00000170464",0.00191459767926146,1.36158305313461,0.013,0.005,1,"7","ENSG00000170464"
"ENSG00000073169.2",0.00191741891945905,0.872557057714512,0.033,0.017,1,"7","ENSG00000073169"
"ENSG00000153208.1",0.00192596511462939,0.829785909673633,0.018,0.007,1,"7","ENSG00000153208"
"ENSG00000152583.4",0.00193554098916455,-2.89595850185562,0.01,0.031,1,"7","ENSG00000152583"
"ENSG00000177383.3",0.00194644576858444,0.375884059086049,0.058,0.035,1,"7","ENSG00000177383"
"ENSG00000151376.1",0.00195431414354842,1.51677333357545,0.01,0.003,1,"7","ENSG00000151376"
"ENSG00000171314.3",0.00195962009311261,0.794160429112342,0.039,0.021,1,"7","ENSG00000171314"
"ENSG00000118762.4",0.0019809344749655,0.393542837604973,0.033,0.017,1,"7","ENSG00000118762"
"ENSG00000168906.2",0.00199574462128095,0.826093935137623,0.043,0.024,1,"7","ENSG00000168906"
"ENSG00000007541",0.00200529922900906,0.73116859736688,0.01,0.003,1,"7","ENSG00000007541"
"ENSG00000160551.4",0.00201651039931168,0.606382657303839,0.073,0.047,1,"7","ENSG00000160551"
"ENSG00000169410.3",0.00205754352991172,0.957314189445075,0.031,0.016,1,"7","ENSG00000169410"
"ENSG00000164733.4",0.00206474406915603,-0.875067520680243,0.12,0.159,1,"7","ENSG00000164733"
"ENSG00000158710.2",0.00207181860444266,0.29897909744774,0.126,0.089,1,"7","ENSG00000158710"
"ENSG00000184261.5",0.00207687073632308,1.16529973915867,0.025,0.012,1,"7","ENSG00000184261"
"ENSG00000136156.6",0.00207926621922035,-0.999367735055244,0.068,0.102,1,"7","ENSG00000136156"
"ENSG00000146067.2",0.0020817238858005,0.786453997827747,0.03,0.015,1,"7","ENSG00000146067"
"ENSG00000121864.1",0.0021152023848313,0.821622688528035,0.031,0.016,1,"7","ENSG00000121864"
"ENSG00000116497.2",0.00212015300271636,0.694861262012472,0.044,0.025,1,"7","ENSG00000116497"
"ENSG00000088833.5",0.00213205275981053,0.740097582480065,0.061,0.038,1,"7","ENSG00000088833"
"ENSG00000148842.1",0.00215179071217765,0.876266858078679,0.015,0.006,1,"7","ENSG00000148842"
"ENSG00000161526.3",0.00216118977443842,0.789571773853884,0.065,0.041,1,"7","ENSG00000161526"
"ENSG00000152128.2",0.00216953023115823,0.585037672392618,0.041,0.023,1,"7","ENSG00000152128"
"ENSG00000167081.5",0.00218100387285485,0.635491887963799,0.046,0.026,1,"7","ENSG00000167081"
"ENSG00000105429",0.0021956673300808,1.42246342123799,0.013,0.005,1,"7","ENSG00000105429"
"ENSG00000100083.2",0.00221136800962724,0.783489026195883,0.033,0.017,1,"7","ENSG00000100083"
"ENSG00000248932",0.00221565869031926,1.1253823102804,0.013,0.005,1,"7","ENSG00000248932"
"ENSG00000065665",0.00221947330733668,1.30300957807151,0.013,0.005,1,"7","ENSG00000065665"
"ENSG00000247121",0.00223786739730005,1.41965092456896,0.013,0.005,1,"7","ENSG00000247121"
"ENSG00000145916.3",0.00227024025410873,0.460082589886635,0.041,0.023,1,"7","ENSG00000145916"
"ENSG00000117697.2",0.00227986210497259,0.402101641888831,0.062,0.038,1,"7","ENSG00000117697"
"ENSG00000189403.5",0.00229131014417963,0.111839401737176,0.241,0.186,1,"7","ENSG00000189403"
"ENSG00000176463.4",0.00229328493669208,0.183919851417521,0.059,0.036,1,"7","ENSG00000176463"
"ENSG00000114315",0.00230184904787751,1.98223234935877,0.01,0.003,1,"7","ENSG00000114315"
"ENSG00000204406.5",0.0023216090277178,0.230038366419162,0.089,0.059,1,"7","ENSG00000204406"
"ENSG00000134283.5",0.00232361098200547,0.257168028065278,0.136,0.098,1,"7","ENSG00000134283"
"ENSG00000159842.3",0.00232927248288018,0.327698752708722,0.064,0.039,1,"7","ENSG00000159842"
"ENSG00000172578.6",0.00233716117378326,0.263596440529955,0.12,0.085,1,"7","ENSG00000172578"
"ENSG00000245904.1",0.00233864075762617,0.736858569568561,0.041,0.023,1,"7","ENSG00000245904"
"ENSG00000196937",0.0023469309918659,1.11268440283108,0.03,0.015,1,"7","ENSG00000196937"
"ENSG00000162929.1",0.00235134104501525,1.33489760268514,0.016,0.006,1,"7","ENSG00000162929"
"ENSG00000198964.3",0.002354213663987,0.314939488326722,0.062,0.038,1,"7","ENSG00000198964"
"ENSG00000090861.2",0.002358331105511,0.498865735334753,0.052,0.031,1,"7","ENSG00000090861"
"ENSG00000213551.5",0.00236584643142423,0.373274481714025,0.108,0.075,1,"7","ENSG00000213551"
"ENSG00000187609",0.0023728467518173,1.14297787475101,0.01,0.003,1,"7","ENSG00000187609"
"ENSG00000261326",0.00237739059187411,1.06365095650864,0.01,0.003,1,"7","ENSG00000261326"
"ENSG00000179314",0.00238129165517352,1.03830995529918,0.01,0.003,1,"7","ENSG00000179314"
"ENSG00000154473.5",0.00239275168480304,0.222612830736842,0.148,0.108,1,"7","ENSG00000154473"
"ENSG00000265148.2",0.00240244409205502,0.739557448516142,0.052,0.031,1,"7","ENSG00000265148"
"ENSG00000162894.2",0.00240710362084643,-1.44024469654747,0.019,0.043,1,"7","ENSG00000162894"
"ENSG00000091436.3",0.00242584902151598,0.836348287842532,0.031,0.016,1,"7","ENSG00000091436"
"ENSG00000128908.5",0.00242783946497562,0.602759652595072,0.059,0.036,1,"7","ENSG00000128908"
"ENSG00000140650.1",0.0024567544113973,0.766797850441503,0.025,0.012,1,"7","ENSG00000140650"
"ENSG00000161542",0.00248249909780041,0.589714309922293,0.047,0.027,1,"7","ENSG00000161542"
"ENSG00000096060.4",0.00248766341997719,0.374658550708237,0.116,0.081,1,"7","ENSG00000096060"
"ENSG00000099622.2",0.00253681491692993,0.195403401849442,0.196,0.148,1,"7","ENSG00000099622"
"ENSG00000103037.1",0.00253708337734019,0.707428355162381,0.021,0.009,1,"7","ENSG00000103037"
"ENSG00000145495.1",0.0025497447451908,0.358866184991953,0.064,0.04,1,"7","ENSG00000145495"
"ENSG00000198692.4",0.00255321738644026,0.458555698668589,0.068,0.043,1,"7","ENSG00000198692"
"ENSG00000196782.3",0.00255674095974475,0.883426281173405,0.025,0.012,1,"7","ENSG00000196782"
"ENSG00000119487.2",0.00256299296204328,0.279286745062886,0.076,0.049,1,"7","ENSG00000119487"
"ENSG00000168259.2",0.00258251035371077,0.508692029306881,0.083,0.055,1,"7","ENSG00000168259"
"ENSG00000236017.1",0.00259590034939702,0.849196732335539,0.013,0.005,1,"7","ENSG00000236017"
"ENSG00000100266.2",0.0026174751817269,0.801888850389385,0.059,0.037,1,"7","ENSG00000100266"
"ENSG00000267121.5",0.00262250218249057,0.282000301156832,0.031,0.016,1,"7","ENSG00000267121"
"ENSG00000143493.2",0.00263178465065885,0.58410880758477,0.033,0.017,1,"7","ENSG00000143493"
"ENSG00000214078.1",0.002650999076016,0.351021453811803,0.067,0.042,1,"7","ENSG00000214078"
"ENSG00000177463.1",0.00266587292472701,0.745508093066607,0.036,0.019,1,"7","ENSG00000177463"
"ENSG00000140563.5",0.00269883706886805,0.585866077187249,0.044,0.025,1,"7","ENSG00000140563"
"ENSG00000175662.5",0.00271926925896984,0.929208526508396,0.024,0.011,1,"7","ENSG00000175662"
"ENSG00000141127.5",0.00272322218217599,0.366225518705142,0.098,0.067,1,"7","ENSG00000141127"
"ENSG00000149084.4",0.00272428789189189,0.622846828091675,0.059,0.037,1,"7","ENSG00000149084"
"ENSG00000044115.2",0.00273826710551963,0.543240747702145,0.039,0.021,1,"7","ENSG00000044115"
"ENSG00000101974.2",0.00277323923067382,0.629436426375646,0.03,0.015,1,"7","ENSG00000101974"
"ENSG00000147475.1",0.00279272710336415,0.54206731718587,0.019,0.008,1,"7","ENSG00000147475"
"ENSG00000172809.2",0.00281691958693165,-0.346937739223814,0.467,0.479,1,"7","ENSG00000172809"
"ENSG00000229980",0.00285432004146202,0.841814402660095,0.01,0.003,1,"7","ENSG00000229980"
"ENSG00000145293.3",0.0028551337253148,0.442643499396391,0.053,0.032,1,"7","ENSG00000145293"
"ENSG00000115392.1",0.00286813046264768,0.615956057023591,0.034,0.018,1,"7","ENSG00000115392"
"ENSG00000108854.3",0.00286967802994873,0.506175325720539,0.046,0.027,1,"7","ENSG00000108854"
"ENSG00000147526.4",0.00292427355959608,0.221720698211104,0.104,0.071,1,"7","ENSG00000147526"
"ENSG00000120438.4",0.00292542020841976,0.382059273793725,0.132,0.095,1,"7","ENSG00000120438"
"ENSG00000094975.1",0.00292634132186479,0.525462988211042,0.039,0.021,1,"7","ENSG00000094975"
"ENSG00000157741.2",0.0029549970479306,0.830526595924875,0.025,0.012,1,"7","ENSG00000157741"
"ENSG00000183230.1",0.0029613649465702,1.79339806691669,0.015,0.006,1,"7","ENSG00000183230"
"ENSG00000075292.5",0.00296239231669723,0.117946698709,0.127,0.091,1,"7","ENSG00000075292"
"ENSG00000102054.5",0.00296727427320881,0.15967233135743,0.179,0.135,1,"7","ENSG00000102054"
"ENSG00000157823",0.00297042903125408,1.30725592128948,0.012,0.004,1,"7","ENSG00000157823"
"ENSG00000151065.1",0.002985503379003,0.698552581571524,0.021,0.009,1,"7","ENSG00000151065"
"ENSG00000010318.1",0.00299090992544103,1.36913447548467,0.015,0.006,1,"7","ENSG00000010318"
"ENSG00000113328.2",0.0029940118223655,0.506602584330776,0.049,0.029,1,"7","ENSG00000113328"
"ENSG00000151229",0.00303765894527498,0.540753711953633,0.019,0.008,1,"7","ENSG00000151229"
"ENSG00000126970",0.00304744663275348,0.911809029765173,0.016,0.007,1,"7","ENSG00000126970"
"ENSG00000000938.3",0.00304880980946198,-4.12707024445507,0.001,0.016,1,"7","ENSG00000000938"
"ENSG00000128585.3",0.00305666149037049,0.400305921981269,0.08,0.053,1,"7","ENSG00000128585"
"ENSG00000127152.5",0.00305933952642404,-1.44584733496792,0.021,0.044,1,"7","ENSG00000127152"
"ENSG00000146410.1",0.00307130745317894,1.24720522258965,0.018,0.007,1,"7","ENSG00000146410"
"ENSG00000156170.2",0.00308342185289462,0.639178074002367,0.037,0.02,1,"7","ENSG00000156170"
"ENSG00000146842.1",0.0030839087195737,0.81969218737069,0.022,0.01,1,"7","ENSG00000146842"
"ENSG00000101246.3",0.00309252636120251,0.650473716719632,0.034,0.018,1,"7","ENSG00000101246"
"ENSG00000205659.2",0.00313112521022277,0.935543436396721,0.031,0.016,1,"7","ENSG00000205659"
"ENSG00000181090.5",0.00313232139911709,0.23400290099275,0.101,0.069,1,"7","ENSG00000181090"
"ENSG00000145414.1",0.00314164846227729,1.08327109749923,0.021,0.009,1,"7","ENSG00000145414"
"ENSG00000081059.5",0.00314981313749159,-1.27970358037395,0.037,0.064,1,"7","ENSG00000081059"
"ENSG00000101447.1",0.00315105956821586,0.941922395971516,0.018,0.007,1,"7","ENSG00000101447"
"ENSG00000186409",0.00315425139166302,0.420619960046651,0.015,0.006,1,"7","ENSG00000186409"
"ENSG00000164109.5",0.00316882163958205,0.341265616844366,0.073,0.047,1,"7","ENSG00000164109"
"ENSG00000173914.2",0.00320751542905258,0.823022980350993,0.033,0.017,1,"7","ENSG00000173914"
"ENSG00000136942.4",0.00322618691013756,-0.267622978369842,0.484,0.498,1,"7","ENSG00000136942"
"ENSG00000122674.1",0.00323525862859193,0.657243404631888,0.027,0.013,1,"7","ENSG00000122674"
"ENSG00000172053.4",0.00325152236190679,0.287320473411099,0.084,0.057,1,"7","ENSG00000172053"
"ENSG00000159840.2",0.00326155749891794,0.706178156315223,0.024,0.011,1,"7","ENSG00000159840"
"ENSG00000118965",0.00327216221618387,1.93673306907339,0.013,0.005,1,"7","ENSG00000118965"
"ENSG00000241106.5",0.00328376329698737,0.575377073591989,0.071,0.046,1,"7","ENSG00000241106"
"ENSG00000100099.1",0.00328469658891009,0.49433881450353,0.028,0.014,1,"7","ENSG00000100099"
"ENSG00000154237.6",0.00330300199396513,0.394558536319622,0.09,0.062,1,"7","ENSG00000154237"
"ENSG00000176473",0.00332928556780697,1.07630917267704,0.013,0.005,1,"7","ENSG00000176473"
"ENSG00000173214",0.00333408503622597,1.27906719433207,0.01,0.003,1,"7","ENSG00000173214"
"ENSG00000143164.1",0.00337414145888803,0.501783801389118,0.058,0.036,1,"7","ENSG00000143164"
"ENSG00000111725.2",0.00338293884768522,0.934233028036254,0.024,0.011,1,"7","ENSG00000111725"
"ENSG00000176155.1",0.00338642639052494,0.240062582839977,0.033,0.017,1,"7","ENSG00000176155"
"ENSG00000187391.1",0.00338658009317,0.629392178647603,0.013,0.005,1,"7","ENSG00000187391"
"ENSG00000113712.2",0.00339055327352616,0.644416270274383,0.079,0.053,1,"7","ENSG00000113712"
"ENSG00000159459.4",0.00339281741848767,0.264239679707584,0.068,0.043,1,"7","ENSG00000159459"
"ENSG00000137106.6",0.00340047931135933,0.334792215364068,0.167,0.128,1,"7","ENSG00000137106"
"ENSG00000146463.2",0.00342838309586525,0.34244777523644,0.062,0.039,1,"7","ENSG00000146463"
"ENSG00000148660.2",0.00342997784903674,0.851538737919433,0.025,0.012,1,"7","ENSG00000148660"
"ENSG00000116209.1",0.00343168264702948,0.206895202090306,0.107,0.074,1,"7","ENSG00000116209"
"ENSG00000196233.3",0.00344502477098056,0.703995622043503,0.049,0.029,1,"7","ENSG00000196233"
"ENSG00000180011.1",0.00349840580308833,0.683533433112763,0.024,0.011,1,"7","ENSG00000180011"
"ENSG00000136051.4",0.00352566024166296,0.438379296390245,0.062,0.039,1,"7","ENSG00000136051"
"ENSG00000083896.3",0.00353229679013151,0.21107421974436,0.108,0.076,1,"7","ENSG00000083896"
"ENSG00000107186.1",0.00353410648988637,0.759586981516196,0.012,0.004,1,"7","ENSG00000107186"
"ENSG00000110844",0.00355332532427702,0.797879820649783,0.018,0.008,1,"7","ENSG00000110844"
"ENSG00000110888",0.00360884112953593,1.14664865551569,0.021,0.009,1,"7","ENSG00000110888"
"ENSG00000198521.3",0.00361225661939978,0.679679056500294,0.031,0.016,1,"7","ENSG00000198521"
"ENSG00000140694.3",0.00363214363581587,0.46779825841631,0.068,0.044,1,"7","ENSG00000140694"
"ENSG00000149346.3",0.00365150303078309,0.490150448453151,0.036,0.019,1,"7","ENSG00000149346"
"ENSG00000075151.5",0.00365465426354285,0.248797093084914,0.141,0.103,1,"7","ENSG00000075151"
"ENSG00000162971",0.00366161857798046,0.97763027986698,0.022,0.01,1,"7","ENSG00000162971"
"ENSG00000105085.1",0.00366675464656646,1.14527305036515,0.016,0.007,1,"7","ENSG00000105085"
"ENSG00000179364.2",0.00367036775059552,0.873262305661841,0.024,0.011,1,"7","ENSG00000179364"
"ENSG00000221869.4",0.00368243931473158,-2.92269723535288,0.001,0.015,1,"7","ENSG00000221869"
"ENSG00000103994.4",0.00368285711798063,0.240385148266934,0.123,0.088,1,"7","ENSG00000103994"
"ENSG00000234444.2",0.0037120220591524,0.537488135721881,0.022,0.01,1,"7","ENSG00000234444"
"ENSG00000168958.1",0.00372415945053163,0.460084797937284,0.081,0.055,1,"7","ENSG00000168958"
"ENSG00000143013.3",0.00372956200131037,0.373229059851385,0.065,0.042,1,"7","ENSG00000143013"
"ENSG00000247708",0.00374507012010277,0.795331216378467,0.016,0.007,1,"7","ENSG00000247708"
"ENSG00000124766.1",0.003748556023948,0.413120385862425,0.031,0.016,1,"7","ENSG00000124766"
"ENSG00000106603.1",0.00375718975501685,0.301717675123088,0.099,0.069,1,"7","ENSG00000106603"
"ENSG00000136319.2",0.00377390653174123,0.627940290449067,0.024,0.011,1,"7","ENSG00000136319"
"ENSG00000198015.3",0.00377415978829428,0.29627041451498,0.062,0.039,1,"7","ENSG00000198015"
"ENSG00000186517.3",0.00378584481291688,-1.02675308473027,0.064,0.095,1,"7","ENSG00000186517"
"ENSG00000173064.2",0.00380344554012739,0.274305807284134,0.056,0.035,1,"7","ENSG00000173064"
"ENSG00000131848.1",0.00380504599282387,1.15911511139496,0.015,0.006,1,"7","ENSG00000131848"
"ENSG00000204899.5",0.00381561296625332,0.599499405019906,0.055,0.034,1,"7","ENSG00000204899"
"ENSG00000186866.1",0.00386123831623009,0.815991159720513,0.015,0.006,1,"7","ENSG00000186866"
"ENSG00000074935",0.00393410717271263,1.49539976353406,0.012,0.004,1,"7","ENSG00000074935"
"ENSG00000197182",0.00393446277345822,1.4115445914272,0.01,0.003,1,"7","ENSG00000197182"
"ENSG00000183023.6",0.00399314566552755,-2.52071999035359,0.006,0.022,1,"7","ENSG00000183023"
"ENSG00000136273.2",0.00399598257351686,0.754212241978376,0.033,0.017,1,"7","ENSG00000136273"
"ENSG00000143437.2",0.00400438033465757,0.932800912522994,0.031,0.016,1,"7","ENSG00000143437"
"ENSG00000160679.2",0.00400726383906453,0.190152919175097,0.084,0.057,1,"7","ENSG00000160679"
"ENSG00000187257.2",0.00403921684430937,0.24272201705815,0.068,0.044,1,"7","ENSG00000187257"
"ENSG00000247556.3",0.00404547262270203,0.388960694283084,0.101,0.071,1,"7","ENSG00000247556"
"ENSG00000169245.5",0.00405352113065451,-2.50087107834002,0.003,0.018,1,"7","ENSG00000169245"
"ENSG00000122490.1",0.00406592364633316,0.628192911019872,0.025,0.012,1,"7","ENSG00000122490"
"ENSG00000125901.1",0.00406933402982613,0.149084151084846,0.061,0.038,1,"7","ENSG00000125901"
"ENSG00000137312.2",0.00408662496769243,0.399249399186522,0.098,0.068,1,"7","ENSG00000137312"
"ENSG00000101347.6",0.00410614017829774,-0.698169937068066,0.08,0.114,1,"7","ENSG00000101347"
"ENSG00000171530.4",0.00412206245596166,0.258955487220879,0.129,0.093,1,"7","ENSG00000171530"
"ENSG00000060339.2",0.00414891336095837,0.116589112947311,0.139,0.102,1,"7","ENSG00000060339"
"ENSG00000137337.1",0.0041956206053256,0.790942853840046,0.027,0.013,1,"7","ENSG00000137337"
"ENSG00000057019.1",0.00424097758744564,1.26340855728609,0.013,0.005,1,"7","ENSG00000057019"
"ENSG00000073712.1",0.00424657527326369,0.479007610686847,0.016,0.007,1,"7","ENSG00000073712"
"ENSG00000170054.5",0.00425147673745377,0.59439501953048,0.07,0.046,1,"7","ENSG00000170054"
"ENSG00000197857.2",0.00426099971287443,0.650435179412525,0.033,0.017,1,"7","ENSG00000197857"
"ENSG00000140307.4",0.00427978312846377,0.274135856928995,0.133,0.098,1,"7","ENSG00000140307"
"ENSG00000183665",0.00429119341396298,1.01301029537926,0.015,0.006,1,"7","ENSG00000183665"
"ENSG00000197894.3",0.00429838009473799,0.374988788837466,0.068,0.044,1,"7","ENSG00000197894"
"ENSG00000136807.1",0.00431374362360017,0.799292777718358,0.036,0.02,1,"7","ENSG00000136807"
"ENSG00000196510.5",0.00433997710760539,0.618378080954898,0.046,0.027,1,"7","ENSG00000196510"
"ENSG00000179091.4",0.00437376306565618,0.39473655483078,0.102,0.072,1,"7","ENSG00000179091"
"ENSG00000079950.5",0.00447152854025099,0.250747745008742,0.156,0.117,1,"7","ENSG00000079950"
"ENSG00000102804.2",0.00447238291294106,0.327986827471674,0.036,0.02,1,"7","ENSG00000102804"
"ENSG00000132950.2",0.00447476865655071,0.419212093808131,0.044,0.026,1,"7","ENSG00000132950"
"ENSG00000110047.4",0.00450504727970855,0.18260450291526,0.074,0.049,1,"7","ENSG00000110047"
"ENSG00000161791.4",0.00455554138708474,0.875110157886403,0.041,0.024,1,"7","ENSG00000161791"
"ENSG00000142599.4",0.00456022626707263,0.195112218759717,0.111,0.079,1,"7","ENSG00000142599"
"ENSG00000196507",0.00456171918997392,0.771095228385905,0.024,0.012,1,"7","ENSG00000196507"
"ENSG00000066739.2",0.004564106321445,0.620619674390854,0.027,0.013,1,"7","ENSG00000066739"
"ENSG00000114491.1",0.00456703867290382,0.785502265899448,0.03,0.016,1,"7","ENSG00000114491"
"ENSG00000101773.5",0.00456769778102825,0.214962314475031,0.074,0.049,1,"7","ENSG00000101773"
"ENSG00000083520.1",0.00456919739250926,0.518659416523504,0.041,0.024,1,"7","ENSG00000083520"
"ENSG00000165502.2",0.00457300592120248,-0.450178147283848,0.252,0.291,1,"7","ENSG00000165502"
"ENSG00000140463.1",0.00457432039235559,0.731655479177507,0.021,0.01,1,"7","ENSG00000140463"
"ENSG00000122406.5",0.00457719779974711,-0.194140794838217,0.71,0.693,1,"7","ENSG00000122406"
"ENSG00000123411",0.00459672821759927,1.41789792951046,0.01,0.004,1,"7","ENSG00000123411"
"ENSG00000184557.3",0.00460038318475046,0.913506788619951,0.024,0.012,1,"7","ENSG00000184557"
"ENSG00000115841",0.00461198492364572,0.696226026862398,0.016,0.007,1,"7","ENSG00000115841"
"ENSG00000114573.3",0.00463103982515328,0.434978879437046,0.07,0.046,1,"7","ENSG00000114573"
"ENSG00000184271",0.00463350249078917,1.07295881556527,0.01,0.004,1,"7","ENSG00000184271"
"ENSG00000128335.4",0.00463801030635937,-1.50601445614725,0.012,0.031,1,"7","ENSG00000128335"
"ENSG00000148948",0.00465662147863693,0.905696770314574,0.01,0.004,1,"7","ENSG00000148948"
"ENSG00000198408.3",0.00465852355634896,0.100753850862002,0.148,0.109,1,"7","ENSG00000198408"
"ENSG00000125846.1",0.0046627095011102,0.550010182489574,0.016,0.007,1,"7","ENSG00000125846"
"ENSG00000134453.5",0.0046670034724851,0.335826875576642,0.119,0.086,1,"7","ENSG00000134453"
"ENSG00000154229.3",0.00471077400186825,0.379986693588429,0.05,0.031,1,"7","ENSG00000154229"
"ENSG00000133424.5",0.00472854930137979,0.594393678957633,0.043,0.025,1,"7","ENSG00000133424"
"ENSG00000176261.5",0.00473491582975179,0.212591180648495,0.111,0.079,1,"7","ENSG00000176261"
"ENSG00000004864.1",0.00479606162210727,0.714262015395636,0.034,0.019,1,"7","ENSG00000004864"
"ENSG00000085733.1",0.00483895213889611,0.752816543991752,0.021,0.01,1,"7","ENSG00000085733"
"ENSG00000160199.2",0.00484448195438527,0.720846673003482,0.031,0.017,1,"7","ENSG00000160199"
"ENSG00000221978.2",0.00485851649253582,0.162612147595866,0.061,0.038,1,"7","ENSG00000221978"
"ENSG00000101745.4",0.00487612923120923,-0.812526583786619,0.105,0.14,1,"7","ENSG00000101745"
"ENSG00000160271.2",0.00487763169862077,0.642149267677199,0.027,0.014,1,"7","ENSG00000160271"
"ENSG00000154719.5",0.00489247016305983,0.33703280333594,0.086,0.059,1,"7","ENSG00000154719"
"ENSG00000156599.1",0.00490532775620989,0.586598118201345,0.028,0.015,1,"7","ENSG00000156599"
"ENSG00000169193.3",0.00493865407358739,0.907910039326859,0.019,0.009,1,"7","ENSG00000169193"
"ENSG00000164985.5",0.0049491204804225,0.105219513278751,0.243,0.192,1,"7","ENSG00000164985"
"ENSG00000173120.4",0.0049611622962363,0.457551323286832,0.089,0.061,1,"7","ENSG00000173120"
"ENSG00000105372.6",0.00497416883896023,-0.208492645342709,0.69,0.681,1,"7","ENSG00000105372"
"ENSG00000139567.1",0.00498479844667889,0.362308684625301,0.015,0.006,1,"7","ENSG00000139567"
"ENSG00000107185.1",0.00499799000856976,1.16214167572815,0.021,0.01,1,"7","ENSG00000107185"
"ENSG00000116459.5",0.00507198684357513,0.241910345676297,0.153,0.115,1,"7","ENSG00000116459"
"ENSG00000231365.4",0.00507523785975376,0.492896504847837,0.024,0.012,1,"7","ENSG00000231365"
"ENSG00000145740.3",0.00511681879400789,1.06906158715891,0.033,0.018,1,"7","ENSG00000145740"
"ENSG00000143952.1",0.0051288807255846,0.634545091873149,0.036,0.02,1,"7","ENSG00000143952"
"ENSG00000140526",0.00513401661638891,0.500704857383401,0.033,0.018,1,"7","ENSG00000140526"
"ENSG00000119139.3",0.00516486865692284,0.562478765731989,0.027,0.014,1,"7","ENSG00000119139"
"ENSG00000133627",0.00517344726592241,1.48582548317695,0.012,0.004,1,"7","ENSG00000133627"
"ENSG00000118495.2",0.00519434790226446,0.883853161790118,0.022,0.011,1,"7","ENSG00000118495"
"ENSG00000188130.1",0.00519704039113949,1.28598466888042,0.015,0.006,1,"7","ENSG00000188130"
"ENSG00000188641.6",0.00524185160198962,-0.839795574237033,0.028,0.053,1,"7","ENSG00000188641"
"ENSG00000154240.4",0.00527352539828653,0.978744303357075,0.025,0.013,1,"7","ENSG00000154240"
"ENSG00000186468.4",0.00531992824289679,-0.206415713026779,0.664,0.652,1,"7","ENSG00000186468"
"ENSG00000118200.1",0.00534179555987789,0.915899464381035,0.015,0.006,1,"7","ENSG00000118200"
"ENSG00000011376.1",0.00537556671725392,0.552791839741272,0.024,0.012,1,"7","ENSG00000011376"
"ENSG00000100916",0.0053848219280329,1.04674247990684,0.013,0.005,1,"7","ENSG00000100916"
"ENSG00000074964.2",0.00538710184645997,1.16722768226227,0.018,0.008,1,"7","ENSG00000074964"
"ENSG00000068971",0.00541011003729933,1.00114880857788,0.01,0.004,1,"7","ENSG00000068971"
"ENSG00000013573",0.00541133803696757,1.22408470240083,0.016,0.007,1,"7","ENSG00000013573"
"ENSG00000115875.5",0.0054199477357796,0.241156384299033,0.221,0.176,1,"7","ENSG00000115875"
"ENSG00000108468.3",0.00542794466710355,0.504783865286846,0.07,0.046,1,"7","ENSG00000108468"
